2025-01-12 12:07:29.864 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2025-01-12 12:07:29.879 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2025-01-12 12:07:29.882 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2025-01-12 12:07:29.899 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa.jefeCasa.cursos -> DelayedCollectionInitializer(modelo.Estudiante.casa.jefeCasa.cursos)@1021786447 (PluralAttribute(modelo.Profesor.cursos))
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa.jefeCasa -> EntityJoinedFetchInitializer(modelo.Estudiante.casa.jefeCasa)@1730399463 (ToOneAttributeMapping(NavigableRole[modelo.CasaMagica.jefeCasa])@361021465)
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa -> EntityJoinedFetchInitializer(modelo.Estudiante.casa)@1959623055 (ToOneAttributeMapping(NavigableRole[modelo.Estudiante.casa])@337360568)
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.cursos -> DelayedCollectionInitializer(modelo.Estudiante.cursos)@51705243 (PluralAttribute(modelo.Estudiante.cursos))
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.eventos -> DelayedCollectionInitializer(modelo.Estudiante.eventos)@104634871 (PluralAttribute(modelo.Estudiante.eventos))
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante -> EntityResultInitializer(modelo.Estudiante)@2130782499 (SingleTableEntityPersister(modelo.Estudiante))
2025-01-12 12:07:33.676 [main] DEBUG org.hibernate.SQL - 
    select
        e1_0.idEstudiante,
        c1_0.idCasaMagica,
        j1_0.idProfesor,
        j1_0.especialidadProfesor,
        j1_0.experienciaProfesor,
        j1_0.nivelMagicoProfesor,
        j1_0.nombreProfesor,
        c1_0.lemaCasaMagica,
        c1_0.nombreCasaMagica,
        c1_0.puntuacionTotalCasaMagica,
        e1_0.edadEstudiante,
        e1_0.nivelMagicoEstudiante,
        e1_0.nombreEstudiante,
        e1_0.varitaEstudiante 
    from
        estudiantes e1_0 
    left join
        casas_magicas c1_0 
            on c1_0.idCasaMagica=e1_0.casa_id 
    left join
        profesores j1_0 
            on c1_0.idCasaMagica=j1_0.casa_id 
    where
        e1_0.idEstudiante=?
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [1]
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Hydrated EntityKey (modelo.Estudiante.casa.jefeCasa): 1
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [1]
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Hydrated EntityKey (modelo.Estudiante.casa): 1
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelo.Estudiante): 2
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [1]
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.Estudiante.casa.estudiantes#1
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [1]
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.Estudiante.casa.jefeCasa.cursos#1
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.Estudiante.cursos#2
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.Estudiante.eventos#2
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Created new entity instance [modelo.Estudiante.casa.jefeCasa#1] : modelo.Profesor@e1781
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Created new entity instance [modelo.Estudiante.casa#1] : modelo.CasaMagica@34f452c2
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelo.Estudiante#2] : modelo.Estudiante@e1781
2025-01-12 12:07:33.678 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [Encantamientos y duelos mágicos]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [4] - [60]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [5] - [Experto]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [6] - [Albus Dumbledore]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Done materializing entityInstance : modelo.Estudiante.casa.jefeCasa#1
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [7] - [El coraje y la amistad son nuestra fuerza]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [8] - [Gryffindor]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [9] - [49]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityJoinedFetchInitializer) Done materializing entityInstance : modelo.Estudiante.casa#1
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [10] - [14]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [11] - [Intermedio]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [12] - [Harry Potter]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [13] - [Acebo y pluma de fénix]
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelo.Estudiante#2
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@60ed0b9d
2025-01-12 12:07:33.679 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Reset storedSnapshot to {} for CollectionEntry[modelo.EventoMagico.estudiantes#1]
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - begin
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl - committing
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Processing flush-time cascades
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Dirty checking collections
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Collection dirty: [modelo.EventoMagico.criaturas#1]
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Collection dirty: [modelo.EventoMagico.estudiantes#1]
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.EventoMagico.criaturas#1], was: [modelo.EventoMagico.criaturas#1] (initialized)
2025-01-12 12:07:33.680 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.EventoMagico.estudiantes#1], was: [modelo.EventoMagico.estudiantes#1] (initialized)
2025-01-12 12:07:33.681 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.CriaturaMagica.eventos#1], was: [modelo.CriaturaMagica.eventos#1] (uninitialized)
2025-01-12 12:07:33.681 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.Profesor.cursos#1], was: [modelo.Profesor.cursos#1] (uninitialized)
2025-01-12 12:07:33.681 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.CasaMagica.estudiantes#1], was: [modelo.CasaMagica.estudiantes#1] (uninitialized)
2025-01-12 12:07:33.681 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.Estudiante.cursos#2], was: [modelo.Estudiante.cursos#2] (uninitialized)
2025-01-12 12:07:33.681 [main] DEBUG org.hibernate.engine.internal.Collections - Collection found: [modelo.Estudiante.eventos#2], was: [modelo.Estudiante.eventos#2] (uninitialized)
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Flushed: 0 insertions, 1 updates, 0 deletions to 5 objects
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener - Flushed: 0 (re)creations, 2 updates, 0 removals to 7 collections
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.internal.util.EntityPrinter - Listing entities:
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.internal.util.EntityPrinter - modelo.EventoMagico{criaturas=[modelo.CriaturaMagica#1], estudiantes=[modelo.Estudiante#2], nombreEventoMagico=Torneo de los Tres Magos, ubicacionEventoMagico=Hogwarts, descripcionEventoMagico=Competencia mágica peligrosa, idEventoMagico=1, fechaEventoMagico=2025-04-12}
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.internal.util.EntityPrinter - modelo.Profesor{cursos=<uninitialized>, casa=modelo.CasaMagica#1, idProfesor=1, especialidadProfesor=Encantamientos y duelos mágicos, experienciaProfesor=60, nombreProfesor=Albus Dumbledore, nivelMagicoProfesor=Experto}
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.internal.util.EntityPrinter - modelo.Estudiante{cursos=<uninitialized>, casa=modelo.CasaMagica#1, nombreEstudiante=Harry Potter, idEstudiante=2, eventos=<uninitialized>, edadEstudiante=14, varitaEstudiante=Acebo y pluma de fénix, nivelMagicoEstudiante=Intermedio}
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.internal.util.EntityPrinter - modelo.CriaturaMagica{habitatCriaturaMagica=Montañas de Hungría, idCriaturaMagica=1, eventos=<uninitialized>, descripcionCriaturaMagica=Dragón feroz con escamas blindadas y fuego más intenso, nombreCriaturaMagica=Colacuerno Húngaro, tipoCriaturaMagica=Fantástica}
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.internal.util.EntityPrinter - modelo.CasaMagica{idCasaMagica=1, jefeCasa=modelo.Profesor#1, lemaCasaMagica=El coraje y la amistad son nuestra fuerza, estudiantes=<uninitialized>, puntuacionTotalCasaMagica=49, nombreCasaMagica=Gryffindor}
2025-01-12 12:07:33.682 [main] DEBUG org.hibernate.SQL - 
    /* update
        modelo.EventoMagico */ update eventos_magicos 
    set
        descripcionEventoMagico=?,
        fechaEventoMagico=?,
        nombreEventoMagico=?,
        ubicacionEventoMagico=? 
    where
        idEventoMagico=?
2025-01-12 12:07:33.683 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Deleting rows of collection: [modelo.EventoMagico.criaturas#1]
2025-01-12 12:07:33.683 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - No rows to delete
2025-01-12 12:07:33.683 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Inserting rows of collection: [modelo.EventoMagico.criaturas#1]
2025-01-12 12:07:33.683 [main] DEBUG org.hibernate.SQL - 
    /* insert collection
        row modelo.EventoMagico.criaturas */ insert 
    into
        eventos_criaturas (id_evento_magico, id_criatura_magica) 
    values
        (?, ?)
2025-01-12 12:07:33.684 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Done inserting rows: 1 inserted
2025-01-12 12:07:33.684 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Deleting rows of collection: [modelo.EventoMagico.estudiantes#1]
2025-01-12 12:07:33.684 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - No rows to delete
2025-01-12 12:07:33.684 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Inserting rows of collection: [modelo.EventoMagico.estudiantes#1]
2025-01-12 12:07:33.684 [main] DEBUG org.hibernate.SQL - 
    /* insert collection
        row modelo.EventoMagico.estudiantes */ insert 
    into
        eventos_estudiantes (id_evento_magico, id_estudiante) 
    values
        (?, ?)
2025-01-12 12:07:33.685 [main] DEBUG org.hibernate.persister.collection.AbstractCollectionPersister - Done inserting rows: 1 inserted
2025-01-12 12:07:33.689 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl - HHH000420: Closing un-released batch
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.orm.results - Initializer list
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.criaturas -> DelayedCollectionInitializer(modelo.EventoMagico.criaturas)@762570948 (PluralAttribute(modelo.EventoMagico.criaturas))
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes -> DelayedCollectionInitializer(modelo.EventoMagico.estudiantes)@1826807929 (PluralAttribute(modelo.EventoMagico.estudiantes))
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico -> EntityResultInitializer(modelo.EventoMagico)@1043980539 (SingleTableEntityPersister(modelo.EventoMagico))
2025-01-12 12:07:33.690 [main] DEBUG org.hibernate.SQL - 
    select
        e1_0.idEventoMagico,
        e1_0.descripcionEventoMagico,
        e1_0.fechaEventoMagico,
        e1_0.nombreEventoMagico,
        e1_0.ubicacionEventoMagico 
    from
        eventos_magicos e1_0 
    where
        e1_0.idEventoMagico=?
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelo.EventoMagico): 2
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.EventoMagico.criaturas#2
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.EventoMagico.estudiantes#2
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelo.EventoMagico#2] : modelo.EventoMagico@e1781
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [Celebración mágica con disfraces y comida especial]
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [2025-01-19]
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [Fiesta de Halloween]
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [4] - [Jardines de Hogwarts]
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelo.EventoMagico#2
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@131ba005
2025-01-12 12:07:33.691 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-CollectionDomainResult [modelo.EventoMagico.criaturas]

2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        CollectionTableGroup (c1 : modelo.EventoMagico.criaturas) {
          primaryTableReference : eventos_criaturas as c1_0
          NestedTableGroupJoins {
             join LazyTableGroup (c1 : modelo.EventoMagico.criaturas.{element}) {
              primaryTableReference : criaturas_magicas as c1_1
            }
          }
        }
      }
    }

2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.results - Initializer list
2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.criaturas.{element}.eventos -> DelayedCollectionInitializer(modelo.EventoMagico.criaturas.{element}.eventos)@2133876532 (PluralAttribute(modelo.CriaturaMagica.eventos))
2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.criaturas.{element} -> EntityJoinedFetchInitializer(modelo.EventoMagico.criaturas.{element})@444901554 (EntityCollectionPart(NavigableRole[modelo.EventoMagico.criaturas#{element}])@621843976)
2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.criaturas -> SetInitializer(modelo.EventoMagico.criaturas)@100782741 (PluralAttribute(modelo.EventoMagico.criaturas))
2025-01-12 12:07:33.692 [main] DEBUG org.hibernate.SQL - 
    select
        c1_0.id_evento_magico,
        c1_1.idCriaturaMagica,
        c1_1.descripcionCriaturaMagica,
        c1_1.habitatCriaturaMagica,
        c1_1.nombreCriaturaMagica,
        c1_1.tipoCriaturaMagica 
    from
        eventos_criaturas c1_0 
    join
        criaturas_magicas c1_1 
            on c1_1.idCriaturaMagica=c1_0.id_criatura_magica 
    where
        c1_0.id_evento_magico=?
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.sql.results.internal.ResultsHelper - Collection fully initialized: [modelo.EventoMagico.criaturas#2]
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.orm.results - Initializer list
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.orm.results -     modelo.CriaturaMagica.eventos -> DelayedCollectionInitializer(modelo.CriaturaMagica.eventos)@169775407 (PluralAttribute(modelo.CriaturaMagica.eventos))
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.orm.results -     modelo.CriaturaMagica -> EntityResultInitializer(modelo.CriaturaMagica)@33779587 (SingleTableEntityPersister(modelo.CriaturaMagica))
2025-01-12 12:07:33.695 [main] DEBUG org.hibernate.SQL - 
    select
        c1_0.idCriaturaMagica,
        c1_0.descripcionCriaturaMagica,
        c1_0.habitatCriaturaMagica,
        c1_0.nombreCriaturaMagica,
        c1_0.tipoCriaturaMagica 
    from
        criaturas_magicas c1_0 
    where
        c1_0.idCriaturaMagica=?
2025-01-12 12:07:33.696 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Hydrated EntityKey (modelo.CriaturaMagica): 2
2025-01-12 12:07:33.696 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [0] - [2]
2025-01-12 12:07:33.696 [main] DEBUG org.hibernate.orm.results.loading.org.hibernate.orm.results.loading.collection - (DelayedCollectionInitializer) Current row collection key : modelo.CriaturaMagica.eventos#2
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Created new entity instance [modelo.CriaturaMagica#2] : modelo.CriaturaMagica@e1781
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [1] - [Lechuza blanca de ojos dorados que es la compañera leal de Harry Potter]
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [2] - [Hogwarts y la casa de los Dursley]
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [3] - [Hedwig]
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results - Extracted JDBC value [4] - [Mágica]
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results.loading.entity - (EntityResultInitializer) Done materializing entityInstance : modelo.CriaturaMagica#2
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@48fc0211
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.engine.spi.CollectionEntry - Reset storedSnapshot to {} for CollectionEntry[modelo.EventoMagico.criaturas#2]
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results.graph.AST - DomainResult Graph:
 \-CollectionDomainResult [modelo.EventoMagico.estudiantes]

2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.sql.ast.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        CollectionTableGroup (e1 : modelo.EventoMagico.estudiantes) {
          primaryTableReference : eventos_estudiantes as e1_0
          NestedTableGroupJoins {
             join LazyTableGroup (e1 : modelo.EventoMagico.estudiantes.{element}) {
              primaryTableReference : estudiantes as e1_1
              TableGroupJoins {
                left  join LazyTableGroup (c1 : modelo.EventoMagico.estudiantes.{element}.casa) {
                  primaryTableReference : casas_magicas as c1_0
                  TableGroupJoins {
                    left  join LazyTableGroup (j1 : modelo.EventoMagico.estudiantes.{element}.casa.jefeCasa) {
                      primaryTableReference : profesores as j1_0
                    }
                  }
                }
              }
            }
          }
        }
      }
    }

2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2025-01-12 12:07:33.697 [main] DEBUG org.hibernate.orm.results - Initializer list
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element}.casa.estudiantes -> DelayedCollectionInitializer(modelo.EventoMagico.estudiantes.{element}.casa.estudiantes)@987918378 (PluralAttribute(modelo.CasaMagica.estudiantes))
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element}.casa.jefeCasa.cursos -> DelayedCollectionInitializer(modelo.EventoMagico.estudiantes.{element}.casa.jefeCasa.cursos)@2097711123 (PluralAttribute(modelo.Profesor.cursos))
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element}.casa.jefeCasa -> EntityJoinedFetchInitializer(modelo.EventoMagico.estudiantes.{element}.casa.jefeCasa)@323665272 (ToOneAttributeMapping(NavigableRole[modelo.CasaMagica.jefeCasa])@361021465)
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element}.casa -> EntityJoinedFetchInitializer(modelo.EventoMagico.estudiantes.{element}.casa)@990828938 (ToOneAttributeMapping(NavigableRole[modelo.Estudiante.casa])@337360568)
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element}.cursos -> DelayedCollectionInitializer(modelo.EventoMagico.estudiantes.{element}.cursos)@306482657 (PluralAttribute(modelo.Estudiante.cursos))
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element}.eventos -> DelayedCollectionInitializer(modelo.EventoMagico.estudiantes.{element}.eventos)@724944810 (PluralAttribute(modelo.Estudiante.eventos))
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes.{element} -> EntityJoinedFetchInitializer(modelo.EventoMagico.estudiantes.{element})@1842482889 (EntityCollectionPart(NavigableRole[modelo.EventoMagico.estudiantes#{element}])@1850834078)
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.orm.results -     modelo.EventoMagico.estudiantes -> SetInitializer(modelo.EventoMagico.estudiantes)@551377008 (PluralAttribute(modelo.EventoMagico.estudiantes))
2025-01-12 12:07:33.698 [main] DEBUG org.hibernate.SQL - 
    select
        e1_0.id_evento_magico,
        e1_1.idEstudiante,
        c1_0.idCasaMagica,
        j1_0.idProfesor,
        j1_0.especialidadProfesor,
        j1_0.experienciaProfesor,
        j1_0.nivelMagicoProfesor,
        j1_0.nombreProfesor,
        c1_0.lemaCasaMagica,
        c1_0.nombreCasaMagica,
        c1_0.puntuacionTotalCasaMagica,
        e1_1.edadEstudiante,
        e1_1.nivelMagicoEstudiante,
        e1_1.nombreEstudiante,
        e1_1.varitaEstudiante 
    from
        eventos_estudiantes e1_0 
    join
        estudiantes e1_1 
            on e1_1.idEstudiante=e1_0.id_estudiante 
    left join
        casas_magicas c1_0 
            on c1_0.idCasaMagica=e1_1.casa_id 
    left join
        profesores j1_0 
            on c1_0.idCasaMagica=j1_0.casa_id 
    where
        e1_0.id_evento_magico=?
2025-01-12 12:07:33.699 [main] DEBUG org.hibernate.sql.results.internal.ResultsHelper - Collection fully initialized: [modelo.EventoMagico.estudiantes#2]
2025-01-12 12:07:33.699 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-01-12 12:07:33.700 [main] DEBUG org.hibernate.orm.sql.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = IGNORE
2025-01-12 12:07:33.700 [main] DEBUG org.hibernate.orm.results - Initializer list
2025-01-12 12:07:33.700 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa.estudiantes -> DelayedCollectionInitializer(modelo.Estudiante.casa.estudiantes)@1855229724 (PluralAttribute(modelo.CasaMagica.estudiantes))
2025-01-12 12:07:33.700 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa.jefeCasa.cursos -> DelayedCollectionInitializer(modelo.Estudiante.casa.jefeCasa.cursos)@608195686 (PluralAttribute(modelo.Profesor.cursos))
2025-01-12 12:07:33.700 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa.jefeCasa -> EntityJoinedFetchInitializer(modelo.Estudiante.casa.jefeCasa)@889260651 (ToOneAttributeMapping(NavigableRole[modelo.CasaMagica.jefeCasa])@361021465)
2025-01-12 12:07:33.700 [main] DEBUG org.hibernate.orm.results -     modelo.Estudiante.casa -> EntityJoinedFetchInitializer(modelo.Estudiante.casa)@1296761246 (ToOneAttributeMapping(NavigableRole[modelo.Estudiante.casa])@337360568)
